0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|0.176616,0.210164,0.961581,0,-0.618632,-0.736161,0.274521,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|-0.339178,0.565398,0.751853,0,0.708701,-0.372007,0.599462,0,0.618629,0.736163,-0.274521,0,0,0,0,1|-0.339178,0.565398,0.751853,0,0.708701,-0.372007,0.599462,0,0.618629,0.736163,-0.274521,0,0.154657,0.184041,-0.0686304,1|-0.339178,0.565398,0.751853,0,0.618627,0.736164,-0.274524,0,-0.708703,0.372004,-0.599461,0,0.154657,0.184041,-0.0686304,1|-0.339178,0.565398,0.751853,0,0.618627,0.736164,-0.274524,0,-0.708703,0.372004,-0.599461,0,-0.0225184,0.277042,-0.218496,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|0.176616,0.210164,0.961581,0,-0.618632,-0.736161,0.274521,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.275779,0.123718,0.953226,0,0.735693,-0.665401,-0.126483,0,0.618629,0.736163,-0.274521,0,0,0,0,1|0.275779,0.123718,0.953226,0,0.735693,-0.665401,-0.126483,0,0.618629,0.736163,-0.274521,0,0.154657,0.184041,-0.0686304,1|0.275779,0.123717,0.953226,0,0.618626,0.736165,-0.274521,0,-0.735695,0.665398,0.126484,0,0.154657,0.184041,-0.0686304,1|0.275779,0.123717,0.953226,0,0.618626,0.736165,-0.274521,0,-0.735695,0.665398,0.126484,0,-0.0292665,0.35039,-0.0370094,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|0.176616,0.210164,0.961581,0,-0.618632,-0.736161,0.274521,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.776004,-0.517822,0.360109,0,0.122945,-0.435803,-0.891605,0,0.618629,0.736163,-0.274521,0,0,0,0,1|0.776004,-0.517822,0.360109,0,0.122945,-0.435803,-0.891605,0,0.618629,0.736163,-0.274521,0,0.154657,0.184041,-0.0686304,1|0.776004,-0.517822,0.360109,0,0.618629,0.736165,-0.274518,0,-0.122948,0.435801,0.891606,0,0.154657,0.184041,-0.0686304,1|0.776004,-0.517822,0.360109,0,0.618629,0.736165,-0.274518,0,-0.122948,0.435801,0.891606,0,0.12392,0.292991,0.154271,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|0.176616,0.210164,0.961581,0,-0.618632,-0.736161,0.274521,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.621698,-0.672302,-0.401873,0,-0.480405,0.0779409,-0.873577,0,0.618629,0.736163,-0.274521,0,0,0,0,1|0.621698,-0.672302,-0.401873,0,-0.480405,0.0779409,-0.873577,0,0.618629,0.736163,-0.274521,0,0.154657,0.184041,-0.0686304,1|0.621698,-0.672301,-0.401873,0,0.618631,0.736163,-0.274518,0,0.480403,-0.0779436,0.873578,0,0.154657,0.184041,-0.0686304,1|0.621698,-0.672301,-0.401873,0,0.618631,0.736163,-0.274518,0,0.480403,-0.0779436,0.873578,0,0.274758,0.164555,0.149764,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|-0.0622509,-0.0740829,0.995307,0,-0.640331,-0.76198,-0.0967649,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.721527,-0.553508,-0.415967,0,-0.263399,0.336174,-0.904217,0,0.640328,0.761982,0.0967649,0,0,0,0,1|0.721527,-0.553508,-0.415967,0,-0.263399,0.336174,-0.904217,0,0.640328,0.761982,0.0967649,0,0.160082,0.190495,0.0241912,1|0.721527,-0.553508,-0.415967,0,0.640329,0.761981,0.0967682,0,0.263397,-0.336177,0.904216,0,0.160082,0.190495,0.0241912,1|0.721527,-0.553508,-0.415967,0,0.640329,0.761981,0.0967682,0,0.263397,-0.336177,0.904216,0,0.225931,0.106451,0.250245,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|-0.382617,-0.45531,0.803926,0,-0.517207,-0.615462,-0.594729,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.855415,-0.394184,-0.335982,0,0.0276472,0.682512,-0.730351,0,0.517204,0.615465,0.594729,0,0,0,0,1|0.855415,-0.394184,-0.335982,0,0.0276472,0.682512,-0.730351,0,0.517204,0.615465,0.594729,0,0.129301,0.153866,0.148682,1|0.855415,-0.394183,-0.335982,0,0.517204,0.615462,0.594732,0,-0.027649,-0.682514,0.730349,0,0.129301,0.153866,0.148682,1|0.855415,-0.394183,-0.335982,0,0.517204,0.615462,0.594732,0,-0.027649,-0.682514,0.730349,0,0.122389,-0.0167624,0.33127,1||
0.64335,0.765573,0,0,-0.765573,0.64335,0,0,0,0,1,0,0,0,0,1|-0.569496,-0.677691,0.465197,0,-0.299287,-0.35614,-0.885207,0,0.765573,-0.64335,-3.61999e-06,0,0,0,0,1|0.933516,-0.301246,-0.194418,0,0.197424,0.884541,-0.422623,0,0.299284,0.356142,0.885207,0,0,0,0,1|0.933516,-0.301246,-0.194418,0,0.197424,0.884541,-0.422623,0,0.299284,0.356142,0.885207,0,0.074821,0.0890356,0.221302,1|0.933516,-0.301246,-0.194418,0,0.299283,0.356139,0.885209,0,-0.197425,-0.884543,0.422619,0,0.074821,0.0890356,0.221302,1|0.933516,-0.301246,-0.194418,0,0.299283,0.356139,0.885209,0,-0.197425,-0.884543,0.422619,0,0.0254647,-0.1321,0.326957,1||
-0.199801,0.979836,0,0,-0.979836,-0.199801,0,0,0,0,1,0,0,0,0,1|0.19546,-0.958544,0.207336,0,0.0414225,-0.203156,-0.97827,0,0.979836,0.199801,-3.61999e-06,0,0,0,0,1|0.808475,0.582116,-0.0866509,0,-0.58707,0.787317,-0.188361,0,-0.041426,0.203155,0.97827,0,0,0,0,1|0.808475,0.582116,-0.0866509,0,-0.58707,0.787317,-0.188361,0,-0.041426,0.203155,0.97827,0,-0.0103565,0.0507888,0.244567,1|0.808475,0.582116,-0.0866509,0,-0.0414239,0.203152,0.97827,0,0.58707,-0.787318,0.188357,0,-0.0103565,0.0507888,0.244567,1|0.808475,0.582116,-0.0866509,0,-0.0414239,0.203152,0.97827,0,0.58707,-0.787318,0.188357,0,0.136411,-0.146041,0.291657,1||
-0.664009,0.747725,0,0,-0.747725,-0.664009,0,0,0,0,1,0,0,0,0,1|0.64958,-0.731476,0.207336,0,0.13767,-0.155033,-0.97827,0,0.747725,0.664009,-3.61999e-06,0,0,0,0,1|0.407818,0.908942,-0.0866509,0,-0.902624,0.387026,-0.188361,0,-0.137673,0.15503,0.97827,0,0,0,0,1|0.407818,0.908942,-0.0866509,0,-0.902624,0.387026,-0.188361,0,-0.137673,0.15503,0.97827,0,-0.0344182,0.0387575,0.244567,1|0.407818,0.908942,-0.0866509,0,-0.13767,0.155029,0.97827,0,0.902625,-0.387027,0.188357,0,-0.0344182,0.0387575,0.244567,1|0.407818,0.908942,-0.0866509,0,-0.13767,0.155029,0.97827,0,0.902625,-0.387027,0.188357,0,0.191238,-0.0579992,0.291657,1||
-0.999985,-0.00539016,0,0,0.00539016,-0.999985,0,0,0,0,1,0,0,0,0,1|0.978256,0.00527379,0.207336,0,0.207333,0.00111403,-0.97827,0,-0.00539016,0.999985,-3.61999e-06,0,0,0,0,1|-0.413735,0.906264,-0.0866509,0,-0.886474,-0.42271,-0.188361,0,-0.207333,-0.00111765,0.97827,0,0,0,0,1|-0.413735,0.906264,-0.0866509,0,-0.886474,-0.42271,-0.188361,0,-0.207333,-0.00111765,0.97827,0,-0.0518332,-0.000279413,0.244567,1|-0.413735,0.906264,-0.0866509,0,-0.20733,-0.00111612,0.97827,0,0.886475,0.42271,0.188357,0,-0.0518332,-0.000279413,0.244567,1|-0.413735,0.906264,-0.0866509,0,-0.20733,-0.00111612,0.97827,0,0.886475,0.42271,0.188357,0,0.169785,0.105398,0.291657,1||
-0.999985,-0.00539016,0,0,0.00539016,-0.999985,0,0,0,0,1,0,0,0,0,1|0.978256,0.00527379,0.207336,0,0.207333,0.00111403,-0.97827,0,-0.00539016,0.999985,-3.61999e-06,0,0,0,0,1|-0.881259,0.434377,-0.186276,0,-0.424729,-0.900731,-0.0910455,0,-0.207333,-0.00111765,0.97827,0,0,0,0,1|-0.881259,0.434377,-0.186276,0,-0.424729,-0.900731,-0.0910455,0,-0.207333,-0.00111765,0.97827,0,-0.0518332,-0.000279413,0.244567,1|-0.881259,0.434377,-0.186276,0,-0.207331,-0.00111439,0.97827,0,0.42473,0.900731,0.091042,0,-0.0518332,-0.000279413,0.244567,1|-0.881259,0.434377,-0.186276,0,-0.207331,-0.00111439,0.97827,0,0.42473,0.900731,0.091042,0,0.0543493,0.224903,0.267328,1||
-0.999985,-0.00539016,0,0,0.00539016,-0.999985,0,0,0,0,1,0,0,0,0,1|0.978256,0.00527379,0.207336,0,0.207333,0.00111403,-0.97827,0,-0.00539016,0.999985,-3.61999e-06,0,0,0,0,1|-0.956594,-0.209114,-0.202978,0,0.204796,-0.977891,0.042287,0,-0.207333,-0.00111765,0.97827,0,0,0,0,1|-0.956594,-0.209114,-0.202978,0,0.204796,-0.977891,0.042287,0,-0.207333,-0.00111765,0.97827,0,-0.0518332,-0.000279413,0.244567,1|-0.956594,-0.209114,-0.202978,0,-0.207334,-0.00111411,0.97827,0,-0.204796,0.977891,-0.0422905,0,-0.0518332,-0.000279413,0.244567,1|-0.956594,-0.209114,-0.202978,0,-0.207334,-0.00111411,0.97827,0,-0.204796,0.977891,-0.0422905,0,-0.103032,0.244193,0.233995,1||
-0.999985,-0.00539016,0,0,0.00539016,-0.999985,0,0,0,0,1,0,0,0,0,1|0.978256,0.00527379,0.207336,0,0.207333,0.00111403,-0.97827,0,-0.00539016,0.999985,-3.61999e-06,0,0,0,0,1|-0.447288,-0.889243,-0.0958134,0,0.870027,-0.457434,0.183869,0,-0.207333,-0.00111765,0.97827,0,0,0,0,1|-0.447288,-0.889243,-0.0958134,0,0.870027,-0.457434,0.183869,0,-0.207333,-0.00111765,0.97827,0,-0.0518332,-0.000279413,0.244567,1|-0.447288,-0.889243,-0.0958134,0,-0.207336,-0.001116,0.978269,0,-0.870026,0.457434,-0.183873,0,-0.0518332,-0.000279413,0.244567,1|-0.447288,-0.889243,-0.0958134,0,-0.207336,-0.001116,0.978269,0,-0.870026,0.457434,-0.183873,0,-0.26934,0.114079,0.198599,1||
